"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.f3properties.com/wp-content/uploads/2021/03/Tana_LastHunt-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","20348","20348","20348","7.795","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.430","Thu, 03 Nov 2022 18:19:15 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/Tana_LastHunt-150x150.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/05/Mally-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","20864","20864","20864","7.993","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.355","Thu, 03 Nov 2022 18:21:12 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Mally-150x150.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","14863","14863","14863","5.694","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.408","Thu, 03 Nov 2022 18:20:13 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar-150x150.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/03/KittyOcean-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","76474","76474","76474","29.296","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.355","Thu, 03 Nov 2022 18:21:01 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/KittyOcean-1024x683.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","77516","77516","77516","29.695","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.444","Thu, 03 Nov 2022 18:19:29 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","209668","209668","209668","80.320","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.344","Thu, 03 Nov 2022 18:19:16 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-1024x683.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","93246","93246","93246","35.721","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.363","Thu, 03 Nov 2022 18:19:34 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa.jpg","2026-05-19 11:29:02"
"https://www.f3properties.com/wp-content/uploads/2021/05/Mally.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","84606","84606","84606","32.411","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.371","Thu, 03 Nov 2022 18:22:46 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Mally.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","88810","88810","88810","34.021","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.326","Thu, 03 Nov 2022 18:22:27 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","275007","275007","275007","105.350","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.429","Thu, 03 Nov 2022 18:20:13 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-1024x683.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","20881","20881","20881","7.999","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.370","Thu, 03 Nov 2022 18:23:06 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/03/KittyOcean-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","13985","13985","13985","5.357","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.302","Thu, 03 Nov 2022 18:21:51 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/KittyOcean-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","81995","81995","81995","31.411","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.340","Thu, 03 Nov 2022 18:20:48 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/11/Raven-Bandana-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","6576","6576","6576","2.519","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.271","Thu, 03 Nov 2022 18:22:16 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/11/Raven-Bandana-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/03/cash-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","18500","18500","18500","7.087","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.383","Thu, 03 Nov 2022 18:20:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/cash-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","20897","20897","20897","8.005","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.409","Thu, 03 Nov 2022 18:21:01 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/JR-Striped-Marlin-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/Grandma-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","16198","16198","16198","6.205","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.391","Thu, 03 Nov 2022 18:22:30 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Grandma-150x150.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","3756","3756","3756","1.439","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.306","Thu, 03 Nov 2022 18:20:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/cash-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","103575","103575","103575","39.678","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.427","Thu, 03 Nov 2022 18:20:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/cash-1024x683.jpg","2026-05-19 11:29:03"
"https://www.f3properties.com/wp-content/uploads/2021/05/Grandma.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","62920","62920","62920","24.103","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.412","Thu, 03 Nov 2022 18:22:22 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Grandma.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","75184","75184","75184","28.802","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.373","Thu, 03 Nov 2022 18:21:41 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","91976","91976","91976","35.234","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.416","Thu, 03 Nov 2022 18:20:34 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-1024x683.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","24663","24663","24663","9.448","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.447","Thu, 03 Nov 2022 18:22:48 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/KittyBlues-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","24382","24382","24382","9.340","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.400","Thu, 03 Nov 2022 18:21:48 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/ravenpheasants-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","17367","17367","17367","6.653","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.371","Thu, 03 Nov 2022 18:21:51 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/kittyNfall-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","16801","16801","16801","6.436","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.459","Thu, 03 Nov 2022 18:19:15 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/GoJumpInaLake-150x150.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","55762","55762","55762","21.361","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.412","Thu, 03 Nov 2022 18:19:20 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Snackbar.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-1024x683.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","160317","160317","160317","61.414","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.383","Thu, 03 Nov 2022 18:21:01 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/AshlynLady-1024x683.jpg","2026-05-19 11:29:04"
"https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","22480","22480","22480","8.612","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.418","Thu, 03 Nov 2022 18:22:46 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/QuinnTana-SouthDaktoa-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","17849","17849","17849","6.838","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.415","Thu, 03 Nov 2022 18:19:52 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Pot-of-Gold-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-1024x768.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","54704","54704","54704","20.956","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.443","Thu, 03 Nov 2022 18:19:39 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/11/RavenAndHisBlankey-1024x768.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/03/JasonRoth_portriat.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","704583","704583","704583","269.912","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.363","Thu, 03 Nov 2022 18:19:55 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/03/JasonRoth_portriat.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","19001","19001","19001","7.279","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.433","Thu, 03 Nov 2022 18:22:30 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Quinn-HenrysLake-150x150.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/2021/05/Raven-PrayingQuote-scaled-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","777821","777821","777821","297.968","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.413","Thu, 03 Nov 2022 18:19:34 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2021/05/Raven-PrayingQuote-scaled-1.jpg","2026-05-19 11:29:05"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/201sitingbull_NEW-landscape-f1beea95cf41397c17078dd13ee66ce1-6075e52370993.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","5010529","5010529","5010529","1919.438","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.352","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/201sitingbull_NEW-landscape-f1beea95cf41397c17078dd13ee66ce1-6075e52370993.png","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/30_aug_VIEW3_detail-scaled-landscape-6b16e48468d50a20bbe27ac72f27a017-8sbzcrdqa0ft.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","1328271","1328271","1328271","508.835","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.226","Wed, 25 Sep 2024 15:30:14 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/30_aug_VIEW3_detail-scaled-landscape-6b16e48468d50a20bbe27ac72f27a017-8sbzcrdqa0ft.jpg","2026-05-19 11:29:06"
"https://www.f3properties.com/wp-content/uploads/2022/02/Lot-88-DRONE-SHOTS.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","302487","302487","302487","115.877","","0","","","","","0.000","2","4","","1","1","0","20.000","0","0","0","0","0","0","","","","","","0.657","Thu, 03 Nov 2022 18:21:13 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/2022/02/Lot-88-DRONE-SHOTS.jpg","2026-05-19 11:29:07"
"https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/GoldenEagle-sold-landscape-51daea85331dfb78e2dc48606bdb83a6-6075e0a72941a.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","333893","333893","333893","127.908","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.659","Wed, 25 Sep 2024 15:30:31 GMT","","","","","1.1","","","","","","https://www.f3properties.com/wp-content/uploads/bb-plugin/cache/GoldenEagle-sold-landscape-51daea85331dfb78e2dc48606bdb83a6-6075e0a72941a.jpg","2026-05-19 11:29:07"
